"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT13","WT14","WT15","WT16","WT18","WT22"
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-05","6.71",,"0.00","0.0","0.0","67","74","59",,"  160","  170","16.1","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-06","9.62",,"0.10","0.0","0.0","65","73","60",,"  140","  140","21.0","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-07","15.21",,"3.33","0.0","0.0","62","65","59",,"   50","   50","33.1","40.0","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-08","8.05",,"0.79","0.0","0.0","66","78","58",,"  340","  340","19.9","29.1","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-09","5.82",,"0.00","0.0","0.0","73","82","64",,"  170","  250","15.0","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-10","10.29",,"1.25","0.0","0.0","68","69","62",,"  110","  120","23.0","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-11","12.97",,"0.14","0.0","0.0","71","82","63",,"  310","  260","25.9","36.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-12","13.20",,"0.00","0.0","0.0","72","76","66",,"  310","  310","25.9","36.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-13","14.54",,"0.88","0.0","0.0","68","72","56",,"   50","   60","36.9","46.1","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-14","10.96",,"0.25","0.0","0.0","62","75","55",,"   30","   40","25.9","35.1","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-15","8.05",,"0.00","0.0","0.0","71","82","64",,"  290","  290","17.0","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-16","9.40",,"0.00","0.0","0.0","75","86","68",,"  270","  250","23.0","32.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-17","8.28",,"0.00","0.0","0.0","78","87","71",,"  240","  230","21.0","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-18","8.50",,"0.20","0.0","0.0","73","82","66",,"   50","   60","16.1","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-19","9.17",,"0.00","0.0","0.0","69","77","61",,"   20","  340","16.1","23.0","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-20","10.07",,"0.00","0.0","0.0","71","80","65",,"  190","  190","21.0","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-21","9.62",,"0.00","0.0","0.0","73","82","66",,"  170","  170","18.1","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-22","10.07",,"0.00","0.0","0.0","74","84","67",,"  170","  180","21.0","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-23","10.74",,"0.00","0.0","0.0","77","87","71",,"  190","  170","23.0","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-24","7.83",,"0.00","0.0","0.0","82","96","76",,"  290","  290","21.0","25.9",,,"    1",,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-25","9.62",,"0.01","0.0","0.0","83","95","75",,"  270","  280","23.0","31.1",,,"    1",,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-26","8.28",,"0.01","0.0","0.0","83","89","76",,"  300","  290","21.0","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-27","9.17",,"0.13","0.0","0.0","78","85","73",,"  170","  160","25.9","36.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-28","10.96",,"0.00","0.0","0.0","79","89","74",,"  210","  220","17.0","21.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-29","10.29",,"0.00","0.0","0.0","78","85","72",,"  160","  170","21.9","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-30","8.95",,"0.00","0.0","0.0","78","87","73",,"  150","  180","18.1","23.0","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-01","8.50",,"0.73","0.0","0.0","75","78","73",,"  230","  250","21.0","25.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-02","10.07",,"0.06","0.0","0.0","76","83","73",,"  170","  210","17.0","23.0",,,"    1",,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-03","9.62",,"0.96","0.0","0.0","78","85","74",,"  160","  160","19.9","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-04","10.96",,"0.00","0.0","0.0","82","91","76",,"  240","  220","18.1","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-05","10.07",,"0.00","0.0","0.0","84","93","77",,"  160","  220","17.0","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-06","10.29",,"0.00","0.0","0.0","87","95","79",,"  270","  270","18.1","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-07","10.51",,"0.00","0.0","0.0","89","96","81",,"  270","  240","21.9","28.0",,,"    1",,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-08","9.84",,"0.00","0.0","0.0","84","91","75",,"  270","  270","21.0","28.0",,,"    1",,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-09","6.93",,"0.06","0.0","0.0","83","90","77",,"  260","  250","30.0","36.9",,,"    1",,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-10","10.51",,"0.02","0.0","0.0","82","91","75",,"  240","  210","19.9","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-11","7.83",,"0.00","0.0","0.0","82","86","75",,"  250","  250","17.0","21.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-12","12.30",,"0.22","0.0","0.0","75","78","68",,"   60","   60","21.0","25.1","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-13","10.07",,"0.02","0.0","0.0","71","76","69",,"   40","   50","18.1","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-14","7.61",,"0.00","0.0","0.0","80","94","72",,"  270","  270","16.1","19.9","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-15","7.83",,"0.00","0.0","0.0","87","94","80",,"  330","  330","17.0","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-16","9.17",,"0.00","0.0","0.0","87","93","79",,"   10","  360","18.1","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-17","5.82",,"0.00","0.0","0.0","87","97","78",,"  170","   40","16.1","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-18","6.71",,"0.00","0.0","0.0","89","100","83",,"  250","  250","15.0","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-19","11.41",,"0.00","0.0","0.0","92","100","86",,"  210","  210","21.9","31.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-20","11.86",,"0.00","0.0","0.0","89","95","82",,"  270","  280","23.9","30.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-21","8.28",,"0.00","0.0","0.0","82","87","76",,"   50","   50","15.0","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-22","10.07",,"0.27","0.0","0.0","77","82","75",,"   40","   50","18.1","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-23","8.28",,"0.31","0.0","0.0","80","91","75",,"  260","  250","21.0","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-24","10.29",,"0.00","0.0","0.0","80","83","69",,"  360","   30","18.1","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-25","13.20",,"0.02","0.0","0.0","68","70","64",,"   50","   50","19.9","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-26","9.17",,"0.00","0.0","0.0","71","84","65",,"   30","   60","15.0","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-27","9.62",,"0.00","0.0","0.0","77","84","71",,"  170","  170","19.9","23.9",,,,,,,"    1",,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-28","8.28",,"0.13","0.0","0.0","75","82","71",,"  180","  180","18.1","25.1","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-29","7.61",,"0.00","0.0","0.0","77","89","71",,"  270","  290","21.0","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-30","8.95",,"0.00","0.0","0.0","76","82","70",,"  290","  320","16.1","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-07-31","7.61",,"0.00","0.0","0.0","76","82","71",,"  180","  180","16.1","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-01","8.28",,"0.50","0.0","0.0","74","79","69",,"  160","  170","17.0","23.9","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-02","9.40",,"0.00","0.0","0.0","76","86","70",,"  270","  270","19.9","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-03","8.50",,"0.01","0.0","0.0","76","80","71",,"  250","  240","17.0","21.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-04","12.53",,"0.00","0.0","0.0","75","81","69",,"  300","  300","21.9","25.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-05","7.83",,"0.00","0.0","0.0","71","79","64",,"  330","  330","18.1","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-06","8.72",,"0.00","0.0","0.0","74","82","67",,"  170","  180","17.0","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-07","11.41",,"0.01","0.0","0.0","74","82","72",,"  160","  160","23.0","29.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-08","9.40",,"0.20","0.0","0.0","75","83","71",,"  170","  190","19.9","23.9","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-09","10.96",,"0.07","0.0","0.0","78","89","74",,"  230","  240","21.9","28.0","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-10","9.84",,"0.00","0.0","0.0","78","84","72",,"  290","  290","18.1","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-11","6.93",,"0.00","0.0","0.0","75","82","67",,"  190","  290","14.1","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-12","5.59",,"0.09","0.0","0.0","75","82","71",,"  180","   50","12.1","18.1","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-13","6.93",,"0.74","0.0","0.0","74","78","70",,"  320","  320","17.0","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-14","15.43",,"0.00","0.0","0.0","69","74","62",,"  320","  330","28.0","33.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-15","7.38",,"0.00","0.0","0.0","70","78","63",,"  330","   99","13.0","18.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-16","4.92",,"0.00","0.0","0.0","73","81","67",,"  180","  170","14.1","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-17","5.59",,"0.00","0.0","0.0","74","81","68",,"  160","   60","12.1","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-18","5.59",,"0.00","0.0","0.0","72","76","69",,"   50","   50","12.1","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-19","7.16",,"0.00","0.0","0.0","74","80","68",,"  210","  220","15.0","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-20","4.70",,"0.00","0.0","0.0","78","89","70",,"  140","  260","14.1","17.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-21","5.59",,"0.00","0.0","0.0","81","90","74",,"  180","  190","16.1","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-22","7.38",,"0.24","0.0","0.0","78","79","73",,"  270","  270","17.0","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-23","10.74",,"0.00","0.0","0.0","76","81","71",,"  350","  330","21.0","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-24","8.95",,"0.00","0.0","0.0","71","79","64",,"   30","   20","17.0","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-25","6.93",,"0.00","0.0","0.0","74","83","67",,"  180","  170","18.1","21.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-26","10.07",,"0.00","0.0","0.0","75","84","70",,"  230","  230","17.0","21.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-27","10.51",,"0.01","0.0","0.0","78","86","73",,"  350","  340","21.0","25.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-28","4.70",,"0.10","0.0","0.0","78","85","73",,"  210","   80","13.0","18.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-29","9.17",,"0.00","0.0","0.0","75","80","71",,"   60","   50","16.1","29.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-30","9.17",,"0.00","0.0","0.0","75","86","69",,"  220","  230","15.0","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-08-31","10.29",,"0.00","0.0","0.0","78","86","73",,"  250","  240","17.0","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-01","8.28",,"0.00","0.0","0.0","80","85","75",,"  180","  170","16.1","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-02","4.92",,"0.90","0.0","0.0","77","82","72",,"  180","  180","17.0","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-03","8.95",,"0.09","0.0","0.0","76","82","70",,"  310","  280","17.0","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-04","11.41",,"0.00","0.0","0.0","73","82","66",,"  310","  310","18.1","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-05","10.74",,"0.00","0.0","0.0","74","77","64",,"  320","  320","19.9","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-06","7.61",,"0.00","0.0","0.0","65","72","57",,"   50","  360","15.0","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-07","7.61",,"0.00","0.0","0.0","68","79","61",,"  170","  170","17.0","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-08","11.41",,"0.00","0.0","0.0","74","80","63",,"  320","  320","21.0","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-09","8.50",,"0.00","0.0","0.0","66","73","58",,"  160","  190","16.1","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-10","9.40",,"0.00","0.0","0.0","75","88","69",,"  210","  200","16.1","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-11","9.17",,"0.00","0.0","0.0","84","94","77",,"  170","  170","17.0","21.9",,,,,,,"    1",,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-12","9.62",,"1.27","0.0","0.0","81","86","71",,"  310","  280","23.0","32.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-13","12.30",,"0.03","0.0","0.0","71","77","60",,"  320","  310","23.0","29.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-14","11.41",,"0.00","0.0","0.0","62","68","56",,"  310","  340","18.1","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-15","6.93",,"0.00","0.0","0.0","62","73","54",,"  210","  210","14.1","17.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-16","9.84",,"0.02","0.0","0.0","66","72","56",,"   10","   20","23.0","29.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-17","8.72",,"0.00","0.0","0.0","58","65","49",,"   60","   50","23.9","29.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-18","7.16",,"0.00","0.0","0.0","62","71","55",,"  180","  180","15.0","17.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-19","5.82",,"0.00","0.0","0.0","65","77","57",,"  170","  180","16.1","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-20","7.38",,"0.00","0.0","0.0","68","78","62",,"  180","  160","17.0","21.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-21","12.53",,"0.45","0.0","0.0","67","76","61",,"  170","  160","30.0","38.9","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-22","14.09",,"0.53","0.0","0.0","66","68","55",,"  310","  300","25.1","31.1","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-23","11.41",,"0.00","0.0","0.0","58","66","52",,"  320","  320","19.9","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-24","8.95",,"0.00","0.0","0.0","59","73","50",,"  300","  300","15.0","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-25","4.25",,"0.00","0.0","0.0","64","72","55",,"   20","   20","10.1","13.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-26","8.05",,"0.00","0.0","0.0","64","69","59",,"   50","   50","18.1","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-27","8.28",,"0.00","0.0","0.0","62","68","57",,"   50","   60","14.1","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-28","7.16",,"0.00","0.0","0.0","64","73","58",,"   60","   50","14.1","17.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-29","5.82",,"0.00","0.0","0.0","65","70","60",,"   60","   70","13.0","17.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-09-30","5.82",,"0.00","0.0","0.0","64","73","58",,"  180","   50","12.1","17.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-01","6.04",,"0.00","0.0","0.0","69","81","62",,"  270","  270","14.1","17.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-02","6.71",,"0.00","0.0","0.0","74","84","66",,"  260","  270","18.1","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-03","5.14",,"0.00","0.0","0.0","73","79","65",,"  170","  180","14.1","17.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-04","6.26",,"0.03","0.0","0.0","74","86","67",,"   40","   40","16.1","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-05","7.38",,"0.00","0.0","0.0","68","73","64",,"   50","   50","14.1","16.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-06","9.40",,"0.01","0.0","0.0","67","70","65",,"  100","  100","15.0","18.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-07","14.32",,"0.33","0.0","0.0","71","77","62",,"  170","  170","29.1","38.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-08","11.41",,"0.00","0.0","0.0","62","66","56",,"  340","  340","18.1","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-09","14.32",,"0.00","0.0","0.0","60","63","54",,"   50","   50","23.9","30.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-10","17.22",,"0.00","0.0","0.0","59","66","54",,"   40","   60","25.1","29.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-11","18.34",,"0.00","0.0","0.0","64","69","61",,"   60","   60","23.9","33.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-12","17.90",,"0.00","0.0","0.0","66","72","60",,"   80","   80","28.0","36.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-13","15.43",,"0.00","0.0","0.0","61","64","56",,"   60","   60","25.9","31.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-14","6.26",,"0.00","0.0","0.0","58","65","53",,"   50","   60","10.1","17.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-15","5.82",,"0.00","0.0","0.0","60","70","56",,"   90","   50","12.1","16.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-16","6.71",,"0.00","0.0","0.0","60","65","57",,"  190","   70","12.1","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-17","8.50",,"0.01","0.0","0.0","65","73","61",,"  170","  160","15.0","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-18","13.87",,"0.00","0.0","0.0","64","69","58",,"  290","  290","23.0","32.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-19","6.04",,"0.00","0.0","0.0","59","64","54",,"  270","  280","17.0","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-20","11.86",,"0.00","0.0","0.0","58","63","51",,"  290","  270","21.0","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-21","8.72",,"0.00","0.0","0.0","59","67","52",,"  180","  180","19.9","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-22","8.72",,"0.00","0.0","0.0","60","68","53",,"  260","  240","19.9","25.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-23","9.84",,"0.00","0.0","0.0","53","55","47",,"  310","  330","19.9","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-24","14.09",,"0.00","0.0","0.0","48","54","43",,"  270","  260","23.0","31.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-25","13.87",,"0.00","0.0","0.0","47","55","42",,"  310","  320","25.1","33.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-26","11.86",,"0.00","0.0","0.0","49","56","43",,"  240","  240","23.9","32.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-27","11.63",,"0.00","0.0","0.0","53","59","49",,"  260","  270","21.0","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-28","8.50",,"0.00","0.0","0.0","53","61","44",,"  270","  270","17.0","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-29","8.05",,"0.00","0.0","0.0","51","55","44",,"   70","   70","15.0","18.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-30","5.37",,"0.00","0.0","0.0","53","60","48",,"  210","  200","13.0","16.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-10-31","8.28",,"0.05","0.0","0.0","59","67","53",,"  200","  190","17.0","21.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-01","13.20",,"0.05","0.0","0.0","66","70","60",,"  270","  270","35.1","44.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-02","6.93",,"0.01","0.0","0.0","62","68","55",,"  290","  280","21.9","25.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-03","13.65",,"0.00","0.0","0.0","51","56","38",,"  350","  360","23.0","31.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-04","10.51",,"0.00","0.0","0.0","40","46","34",,"   40","   30","19.9","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-05","6.71",,"0.00","0.0","0.0","47","55","42",,"   90","   60","14.1","18.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-06","8.05",,"0.00","0.0","0.0","53","61","47",,"  160","  200","17.0","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-07","12.30",,"0.08","0.0","0.0","58","63","45",,"  300","  300","28.0","36.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-08","15.88",,"0.00","0.0","0.0","46","49","41",,"  310","  310","28.0","35.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-09","10.51",,"0.00","0.0","0.0","44","50","40",,"  280","  280","18.1","23.9",,,,,,,"    1",,,,,,,
